33,1,38,3,4
33,0,7,3,4
30,0,207,3,4
29,0,17,3,3
32,0,38,3,40
32,0,1,3,4
32,0,71,3,4
43,0,24,3,4
45,1,56,3,3
35,0,1,3,4
35,0,7,3,1
30,0,6,3,83
29,1,240,3,3
33,0,56,3,1
35,0,45,3,3
33,0,24,3,4
29,0,98,3,3
28,0,244,3,4
31,1,1,3,4
29,0,24,3,3
33,0,1,3,3
28,0,1,3,4
29,0,23,3,3
58,0,11,3,3
30,0,23,3,1
31,1,7,3,1
8,0,249,3,121
33,0,2,3,1
26,0,20,3,83
98,1,219,3,4
32,0,24,3,3
26,0,71,3,4
8,0,11,3,3
30,0,159,3,4
28,0,1,3,1
28,0,38,3,4
29,0,24,3,4
36,0,24,3,4
34,0,1,3,4
22,0,135,3,4
96,0,20,3,4
32,1,1,3,4
35,0,6,3,40
21,1,37,3,83
40,0,16,3,83
42,1,260,3,4
42,1,24,3,4
28,0,33,3,3
25,1,1,3,40
41,0,183,3,4
26,0,71,3,40
40,1,1,3,4
31,0,71,3,3
34,1,6,3,4
29,0,71,3,1
37,0,1,3,4
21,1,263,3,1
42,0,98,3,40
34,0,16,3,4
28,0,26,3,4
41,0,98,3,3
5,0,33,3,1
23,1,6,3,4
35,0,71,3,3
75,0,90,3,83
2,0,7,3,83
44,0,1,3,4
29,1,1,3,4
50,0,268,3,4
24,0,1,3,83
25,0,23,3,3
32,0,1,3,4
43,0,71,3,4
31,1,223,3,83
32,0,71,3,1
34,0,1,3,4
30,0,56,3,4
35,0,23,3,4
14,0,23,3,4
29,0,1,3,40
30,0,1,3,3
32,1,33,3,3
36,0,98,3,4
38,0,1,3,4
38,0,1,3,4
0,0,1,3,40
43,0,27,3,3
35,0,11,3,83
40,0,27,3,3
37,0,7,3,4
39,0,23,3,4
29,0,279,3,4
30,0,1,3,3
36,0,7,3,4
30,0,23,3,3
31,0,233,3,83
41,0,282,3,1
46,0,1,3,2
39,0,44,3,4
34,0,17,3,4
33,0,20,3,4
25,0,54,3,3
37,0,24,3,4
25,0,287,3,3
43,0,11,3,4
36,0,1,3,4
30,0,168,3,3
32,0,290,3,4
36,0,20,3,3
36,0,292,3,3
40,0,7,3,3
10,0,7,3,4
50,0,17,3,4
38,0,16,3,4
53,0,143,3,4
36,0,71,3,4
36,0,295,3,4
41,0,17,3,4
47,0,1,3,3
45,0,7,3,4
46,0,297,3,3
43,0,20,3,3
37,0,26,3,3
53,0,143,3,4
29,0,301,3,3
30,0,1,3,3
29,0,302,3,4
37,0,1,3,4
45,0,143,3,3
47,0,11,3,4
24,0,17,3,3
5,1,306,3,1
1,0,307,3,4
30,0,144,3,3
33,0,1,3,2
5,1,306,3,1
2,1,1,3,4
1,1,310,3,4
30,0,6,4,4
35,1,1,4,121
36,1,26,4,3
12,1,6,4,1
3,1,6,4,1
126,1,311,4,4
155,1,311,4,4
195,1,87,5,4
36,1,314,5,300
102,1,1,5,4
98,1,1,5,4
47,1,26,5,2
97,1,11,5,83
31,0,317,5,300
33,1,24,5,1
31,1,1,5,4
36,0,7,5,4
50,1,310,5,4
35,0,71,5,4
50,0,3,5,4
50,0,1,5,4
32,1,7,5,4
38,1,3,5,4
87,1,20,5,4
28,1,7,5,4
35,1,7,5,3
29,0,7,5,4
39,1,16,5,83
39,0,32,5,4
34,1,17,5,4
69,1,324,5,4
34,0,134,5,4
98,1,56,5,1
28,1,24,5,4
28,1,1,5,4
36,1,1,5,4
31,1,143,5,83
29,1,7,5,4
54,1,23,5,31
29,0,1,5,3
33,1,62,5,4
36,1,1,5,1
34,0,71,5,1
28,1,329,5,2
33,1,1,5,566
31,1,38,5,4
30,1,1,5,4
40,1,143,5,31
31,1,44,5,4
48,1,183,5,4
36,0,332,5,4
34,0,1,5,4
46,0,1,5,4
27,1,23,5,40
53,0,1,5,4
29,1,334,5,3
27,0,1,5,83
66,1,335,5,4
30,1,44,5,4
32,1,7,5,4
35,1,168,5,1
35,1,1,5,4
30,0,1,5,83
34,0,335,5,3
31,1,7,5,4
34,1,7,5,4
35,1,1,5,3
78,1,337,5,4
31,0,338,5,1
32,1,1,5,3
27,1,1,5,83
33,0,1,5,1
34,1,71,5,3
43,1,71,5,40
38,1,1,5,4
29,0,56,5,3
34,1,24,5,83
30,1,1,5,4
43,1,71,5,3
35,1,168,5,3
27,1,342,5,83
13,1,343,5,3
32,1,56,5,4
34,1,1,5,3
100,1,1,5,4
41,1,7,5,4
28,1,7,5,3
36,0,24,5,4
38,0,346,5,4
28,1,71,5,3
33,1,347,5,31
31,1,3,5,83
28,0,183,5,4
67,0,1,5,566
43,1,1,5,3
56,1,223,5,4
2,1,350,5,4
28,1,7,5,1
44,1,71,5,3
28,1,172,5,4
35,1,350,5,4
32,1,1,5,4
32,0,71,5,4
32,1,6,5,3
35,1,7,5,4
37,1,24,5,4
27,0,1,5,4
29,1,183,5,83
29,1,1,5,4
34,1,7,5,1
65,0,16,5,4
29,0,7,5,4
43,1,355,5,4
32,1,356,5,4
31,1,46,5,1
35,1,1,5,1
34,1,7,5,1
32,1,3,5,4
24,0,142,5,4
28,0,1,5,1
34,1,1,5,4
23,0,360,5,4
42,1,24,5,31
32,1,362,5,4
36,0,62,5,4
25,1,26,5,3
42,1,364,5,648
31,1,24,5,1
34,1,20,5,4
25,0,16,5,4
31,1,17,5,3
29,1,56,5,4
39,1,172,5,4
32,1,7,5,4
38,1,369,5,4
31,0,1,5,4
36,1,1,5,4
32,1,370,5,4
29,1,371,5,4
57,1,7,5,3
29,1,1,5,3
31,1,38,5,4
35,1,1,5,1
33,1,16,5,3
50,1,56,5,3
31,0,374,5,3
33,1,24,5,275
36,0,1,5,4
28,1,1,5,1
32,0,7,5,4
40,1,376,5,4
28,1,71,5,4
38,1,71,5,4
29,1,1,5,4
32,0,7,5,3
4,0,11,5,40
33,1,198,5,3
30,1,379,5,300
11,1,380,5,1
29,1,3,5,4
70,0,382,5,3
36,1,135,5,2
31,0,263,5,1
28,1,44,5,4
38,1,27,5,4
40,1,1,5,4
26,0,386,5,3
31,1,387,5,4
31,1,24,5,40
35,1,168,5,4
36,1,7,5,4
30,0,69,5,4
30,1,3,5,4
36,0,7,5,4
38,0,1,5,4
46,1,1,5,4
32,1,6,5,4
29,0,1,5,3
29,1,7,5,1
38,1,1,5,4
34,0,1,5,1
28,1,1,5,4
30,1,7,5,83
36,1,1,5,4
34,1,7,5,4
31,1,11,5,121
28,1,1,5,4
38,1,1,5,4
37,1,343,5,40
28,1,98,5,4
14,0,1,5,1
32,0,20,5,3
33,1,27,5,4
33,0,71,5,300
32,1,7,5,4
28,0,1,5,300
28,1,399,5,4
30,1,7,5,4
39,1,1,5,3
31,1,98,5,3
34,0,44,5,4
25,0,71,5,1
40,1,1,5,300
31,1,7,5,40
31,0,400,5,3
42,0,56,5,4
30,1,7,5,83
49,1,1,5,4
42,0,24,5,4
29,0,1,5,121
31,1,6,5,3
34,1,6,5,4
30,1,337,5,4
33,1,1,5,4
29,1,24,5,1
59,0,71,5,4
30,1,1,5,83
33,1,18,5,83
50,1,1,5,4
33,0,1,5,4
30,1,1,5,4
4,0,1,5,1
33,0,24,5,300
35,1,45,5,3
36,0,90,5,4
31,1,1,5,1
34,1,18,5,83
41,1,71,5,4
31,1,18,5,40
36,1,411,5,3
33,1,7,5,4
36,1,412,5,4
44,1,7,5,4
30,1,1,5,3
39,1,20,5,4
29,0,7,5,4
45,1,1,5,1
30,1,1,5,4
39,1,1,5,4
35,1,23,5,4
27,1,415,5,3
37,1,1,5,40
35,1,6,5,4
61,1,6,5,4
27,1,24,5,4
33,1,1,5,3
35,1,1,5,4
33,1,1,5,4
32,1,7,5,4
6,1,417,5,3
28,1,143,5,4
38,0,7,5,4
51,1,172,5,4
36,1,24,5,4
37,0,1,5,3
40,1,1,5,4
34,0,219,5,1
35,0,44,5,3
40,1,421,5,4
15,1,422,5,1
30,0,71,5,3
34,1,16,5,3
30,0,6,5,2
30,0,1,5,1
32,0,56,5,3
34,1,7,5,3
27,1,1,5,3
5,0,67,5,4
35,1,56,5,4
36,1,23,5,3
90,0,1,5,4
4,1,7,5,4
48,1,1,5,4
39,1,399,5,4
25,0,7,5,1
35,0,71,5,1
46,1,1,5,4
28,0,1,5,3
34,1,1,5,83
35,0,71,5,40
38,0,71,5,300
39,0,324,5,4
31,0,7,5,4
41,0,429,5,4
29,1,1,5,4
39,1,3,5,4
31,0,1,5,83
34,1,24,5,3
140,0,90,5,4
29,1,7,5,4
37,1,7,5,4
34,1,7,5,4
24,0,1,5,3
57,1,62,5,4
35,0,71,5,4
48,0,1,5,4
28,1,433,5,4
34,1,1,5,3
30,0,1,5,4
30,0,1,5,4
31,0,71,5,275
24,1,1,5,3
35,0,335,5,4
28,1,7,5,4
37,1,1,5,40
37,0,7,5,4
35,1,1,5,3
43,1,1,5,4
36,1,417,5,1
37,1,434,5,4
6,1,435,5,4
28,1,436,5,3
18,0,437,5,4
3,0,24,5,3
32,1,71,5,3
35,0,7,5,3
33,1,439,5,4
26,0,26,5,1
29,0,7,5,4
61,0,441,5,4
7,1,442,5,3
35,1,24,5,40
32,0,7,5,4
54,1,16,5,3
33,1,16,5,3
3,1,24,5,1
34,1,7,5,3
25,0,1,5,3
35,1,23,5,83
35,1,45,5,83
26,1,7,5,1
37,0,297,5,4
39,1,11,5,1
26,1,3,5,3
3,0,6,5,3
26,0,1,5,3
32,0,233,5,1
33,1,7,5,4
42,1,103,5,4
35,1,452,5,4
70,1,16,5,3
32,1,33,5,3
40,1,26,5,40
26,1,337,5,3
29,1,7,5,4
11,0,143,5,4
38,0,1,5,4
34,1,457,5,4
38,1,7,5,4
38,1,7,5,40
37,0,458,5,4
37,1,17,5,4
26,1,460,5,4
36,1,7,5,4
30,1,98,5,4
2,1,461,5,40
23,1,462,5,4
42,0,6,5,4
39,1,6,5,4
42,0,1,5,2
40,1,34,5,4
43,1,1,5,4
36,0,1,5,4
1,1,464,5,3
36,0,1,5,4
39,0,1,5,4
45,1,134,5,4
36,1,465,5,1
34,1,24,5,4
37,0,3,5,1
44,0,7,5,4
29,1,1,5,4
51,1,7,5,3
66,1,1,5,4
45,1,60,5,300
49,1,7,5,1
24,0,24,5,4
41,1,470,5,4
40,1,7,5,4
32,0,24,5,300
42,1,1,5,4
36,1,1,5,275
35,1,7,5,3
29,0,1,5,300
31,1,7,5,1
33,0,7,5,4
35,0,332,5,300
35,1,473,5,40
36,1,7,5,4
52,0,11,5,275
32,1,7,5,4
24,1,475,5,4
36,0,399,5,1
47,1,45,5,4
33,0,38,5,4
29,0,7,5,4
82,1,6,5,4
33,0,7,5,3
32,1,1,5,4
29,1,7,5,3
29,1,7,5,1
55,1,1,5,4
29,0,479,5,4
36,1,3,5,4
3,1,481,5,83
70,1,7,5,4
34,0,27,5,4
31,1,483,5,4
14,0,332,5,3
38,1,1,5,4
30,1,71,5,1
34,0,7,5,1
1,0,484,5,3
29,1,1,5,3
38,0,1,5,4
7,1,485,5,3
29,1,1,5,4
35,0,6,5,4
31,0,1,5,4
37,1,1,5,4
33,1,11,5,3
39,0,71,5,3
37,0,24,5,4
19,1,7,5,3
40,0,233,5,3
37,0,44,5,4
41,0,1,5,1
29,1,6,5,300
19,1,124,5,3
37,1,7,5,1
254,0,6,5,3
29,1,490,5,83
36,1,491,5,4
32,1,1,5,83
39,0,492,5,4
33,0,1,5,3
41,1,1,5,1
46,0,7,5,4
37,1,493,5,4
4,1,1,5,1
18,1,2,5,40
27,0,143,5,4
38,1,20,5,4
38,0,1,5,4
35,0,1,5,1
55,1,71,5,40
35,1,20,5,4
44,1,16,5,4
36,0,335,5,4
35,0,7,5,3
32,1,60,5,4
36,1,1,5,4
37,0,44,5,4
33,0,16,5,1
38,1,27,5,4
36,1,1,5,4
28,1,56,5,1
28,0,500,5,275
39,1,501,5,4
46,1,16,5,4
36,0,6,5,4
36,0,1,5,40
40,1,1,5,3
32,1,3,5,4
29,1,324,5,3
57,1,7,5,4
7,0,485,5,40
34,0,1,5,300
32,1,7,5,4
34,1,233,5,4
33,1,7,5,1
47,0,24,5,4
34,1,6,5,4
31,0,1,5,4
51,0,7,5,3
38,1,1,5,4
32,1,16,5,3
41,0,44,5,3
37,1,7,5,4
34,1,1,5,4
40,1,508,5,1
42,1,24,5,4
32,1,1,5,3
39,1,56,5,4
29,0,1,5,4
38,1,1,5,4
35,1,33,5,3
41,1,513,5,4
3,1,6,5,300
32,1,7,5,300
36,0,1,5,4
27,1,1,5,4
38,1,1,5,4
36,0,16,5,4
6,1,1,5,1
37,1,17,5,4
5,1,7,5,300
55,0,1,5,4
74,0,1,5,4
51,1,515,5,4
30,1,71,5,1
43,0,7,5,4
45,1,16,5,4
36,0,1,5,4
30,1,71,5,83
7,1,350,5,3
31,1,7,5,1
45,0,1,5,4
36,1,24,5,4
46,1,6,5,1
32,1,1,5,4
42,1,7,5,4
42,1,518,5,1
27,1,485,5,1
39,1,20,5,3
39,1,11,5,83
28,1,56,5,3
39,0,1,5,40
41,1,1,5,4
46,1,11,5,4
40,0,7,5,4
40,0,7,5,4
38,1,71,5,40
42,1,24,5,83
29,0,1,5,4
56,0,1,5,4
2,1,103,5,300
38,0,1,5,4
44,1,16,5,4
67,0,526,5,4
2,0,527,5,4
39,0,1,5,4
38,1,1,5,4
7,0,1,5,3
39,1,1,5,4
34,1,7,5,1
38,0,7,5,4
30,1,7,5,2
28,1,1,5,4
29,1,57,5,1
2,0,1,5,300
44,1,71,5,4
9,1,400,5,3
22,1,71,5,300
7,0,531,5,3
11,0,1,5,300
0,1,7,5,300
35,0,6,5,3
36,1,7,5,40
7,1,532,5,4
30,1,26,5,3
28,1,1,5,4
29,1,57,5,1
53,0,143,5,4
2,1,310,5,300
26,0,103,5,300
58,1,26,6,4
187,1,538,6,4
31,0,45,6,3
30,0,1,6,1
25,1,540,6,4
28,1,26,6,4
34,1,7,6,1
31,1,287,6,1
51,0,475,6,4
35,1,11,6,4
6,1,545,6,4
13,0,6,6,1
26,1,152,6,1
43,1,24,6,4
16,1,6,6,4
36,1,1,6,83
37,1,6,6,4
47,1,23,6,4
23,1,1,6,1
34,1,23,6,3
36,1,1,6,4
41,0,1,6,1
38,1,90,6,300
51,1,6,6,1
6,0,249,6,3
153,1,98,7,40
99,1,553,7,4
183,1,107,7,4
77,1,45,7,4
54,1,183,7,4
99,1,556,7,40
31,1,223,7,3
25,1,3,7,3
28,1,26,7,4
101,1,560,7,1
35,0,561,7,3
49,1,562,7,3
49,0,34,7,3
96,1,1,7,3
38,1,564,7,40
109,0,23,7,3
35,1,566,7,1
34,1,24,7,4
27,1,24,7,40
127,0,23,7,2
28,1,151,7,4
30,1,23,7,83
34,1,26,7,4
34,1,573,7,4
30,1,26,7,4
36,1,56,7,4
36,1,576,7,3
35,1,577,7,3
36,0,46,7,40
29,0,579,7,4
35,0,26,7,4
22,1,1,7,4
26,1,581,7,3
22,1,582,7,40
30,1,6,7,4
30,1,44,7,3
29,0,45,7,4
36,0,584,7,1
31,1,183,7,1
33,0,6,7,83
26,1,27,7,3
38,0,11,7,4
28,1,6,7,1
43,0,587,7,4
16,0,588,7,1147
35,1,46,7,40
108,1,20,7,1
33,1,591,7,4
35,1,592,7,1
31,1,1,7,4
22,0,593,7,1
35,0,98,7,2
33,0,90,7,40
25,0,98,7,3
29,1,595,7,4
40,1,577,7,4
33,1,597,7,4
34,0,598,7,4
43,0,33,7,2
26,1,577,7,3
184,1,601,7,1
28,1,33,7,4
23,1,11,7,4
134,0,69,7,3
24,1,6,7,3
35,1,605,7,4
28,0,20,7,31
40,1,26,7,1
46,0,46,7,1
34,1,45,7,4
34,1,45,7,1
35,1,6,7,4
31,1,1,7,2
36,1,16,7,1
55,1,1,7,4
197,1,33,7,4
36,0,282,7,1
49,1,1,7,3
34,1,45,7,1
30,1,20,7,4
35,0,587,7,40
31,1,617,7,1
51,1,98,7,1
36,0,618,7,1
35,1,619,7,40
39,1,620,7,40
40,1,1,7,3
52,1,621,7,3
36,1,619,7,83
39,1,360,7,3
28,1,17,7,4
47,1,6,7,4
45,0,26,7,1
39,1,626,7,4
53,0,11,7,4
44,1,6,7,3
40,1,45,7,3
